"Start.Week","End.Week","State","Condition.Group","Condition","ICD10_codes","Age.Group","Number.of.COVID.19.Deaths"
2020-02-01,2020-11-07,"TN","Circulatory diseases","Cardiac arrest","I46","All Ages",231
2020-02-01,2020-11-07,"TN","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",224
2020-02-01,2020-11-07,"TN","Circulatory diseases","Heart failure","I50","All Ages",211
2020-02-01,2020-11-07,"TN","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",212
2020-02-01,2020-11-07,"TN","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",241
2020-02-01,2020-11-07,"TN","Sepsis","Sepsis","A40-A41","All Ages",406
2020-02-01,2020-11-07,"TN","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",168
2020-02-01,2020-11-07,"TN","Diabetes","Diabetes","E10-E14","All Ages",463
2020-02-01,2020-11-07,"TN","Obesity","Obesity","E65-E68","All Ages",116
2020-02-01,2020-11-07,"TN","Alzheimer disease","Alzheimer disease","G30","All Ages",111
2020-02-01,2020-11-07,"TN","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",318
2020-02-01,2020-11-07,"TN","Renal failure","Renal failure","N17-N19","All Ages",337
2020-02-01,2020-11-07,"TN","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",159
2020-02-01,2020-11-07,"TN","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",2044
2020-02-01,2020-11-07,"TN","COVID-19","COVID-19","U071","All Ages",3331
2020-02-01,2020-11-07,"TX","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",9380
2020-02-01,2020-11-07,"TX","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",1313
2020-02-01,2020-11-07,"TX","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",1728
2020-02-01,2020-11-07,"TX","Respiratory diseases","Respiratory failure","J96","All Ages",6602
2020-02-01,2020-11-07,"TX","Respiratory diseases","Respiratory arrest","R09.2","All Ages",201
2020-02-01,2020-11-07,"TX","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",865
2020-02-01,2020-11-07,"TX","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",4032
2020-02-01,2020-11-07,"TX","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",2043
2020-02-01,2020-11-07,"TX","Circulatory diseases","Cardiac arrest","I46","All Ages",1212
2020-02-01,2020-11-07,"TX","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",1397
2020-02-01,2020-11-07,"TX","Circulatory diseases","Heart failure","I50","All Ages",1285
2020-02-01,2020-11-07,"TX","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",871
2020-02-01,2020-11-07,"TX","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",1130
2020-02-01,2020-11-07,"TX","Sepsis","Sepsis","A40-A41","All Ages",2690
2020-02-01,2020-11-07,"TX","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",763
2020-02-01,2020-11-07,"TX","Diabetes","Diabetes","E10-E14","All Ages",3997
2020-02-01,2020-11-07,"TX","Obesity","Obesity","E65-E68","All Ages",1204
2020-02-01,2020-11-07,"TX","Alzheimer disease","Alzheimer disease","G30","All Ages",664
2020-02-01,2020-11-07,"TX","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",1370
2020-02-01,2020-11-07,"TX","Renal failure","Renal failure","N17-N19","All Ages",2754
2020-02-01,2020-11-07,"TX","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",710
2020-02-01,2020-11-07,"TX","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",11496
2020-02-01,2020-11-07,"TX","COVID-19","COVID-19","U071","All Ages",18702
2020-02-01,2020-11-07,"UT","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",243
2020-02-01,2020-11-07,"UT","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",45
2020-02-01,2020-11-07,"UT","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",123
2020-02-01,2020-11-07,"UT","Respiratory diseases","Respiratory failure","J96","All Ages",237
2020-02-01,2020-11-07,"UT","Respiratory diseases","Respiratory arrest","R09.2","All Ages",12
2020-02-01,2020-11-07,"UT","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",42
2020-02-01,2020-11-07,"UT","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",85
2020-02-01,2020-11-07,"UT","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",62
2020-02-01,2020-11-07,"UT","Circulatory diseases","Cardiac arrest","I46","All Ages",60
2020-02-01,2020-11-07,"UT","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",34
2020-02-01,2020-11-07,"UT","Circulatory diseases","Heart failure","I50","All Ages",61
2020-02-01,2020-11-07,"UT","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",39
2020-02-01,2020-11-07,"UT","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",47
2020-02-01,2020-11-07,"UT","Sepsis","Sepsis","A40-A41","All Ages",68
2020-02-01,2020-11-07,"UT","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",34
2020-02-01,2020-11-07,"UT","Diabetes","Diabetes","E10-E14","All Ages",98
2020-02-01,2020-11-07,"UT","Obesity","Obesity","E65-E68","All Ages",48
2020-02-01,2020-11-07,"UT","Alzheimer disease","Alzheimer disease","G30","All Ages",34
2020-02-01,2020-11-07,"UT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",79
2020-02-01,2020-11-07,"UT","Renal failure","Renal failure","N17-N19","All Ages",60
2020-02-01,2020-11-07,"UT","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",50
2020-02-01,2020-11-07,"UT","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",411
2020-02-01,2020-11-07,"UT","COVID-19","COVID-19","U071","All Ages",625
2020-02-01,2020-11-07,"VT","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",13
2020-02-01,2020-11-07,"VT","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",11
2020-02-01,2020-11-07,"VT","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",11
2020-02-01,2020-11-07,"VT","Respiratory diseases","Respiratory failure","J96","All Ages",15
2020-02-01,2020-11-07,"VT","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",18
2020-02-01,2020-11-07,"VT","Diabetes","Diabetes","E10-E14","All Ages",17
2020-02-01,2020-11-07,"VT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",14
2020-02-01,2020-11-07,"VT","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",60
2020-02-01,2020-11-07,"VT","COVID-19","COVID-19","U071","All Ages",62
2020-02-01,2020-11-07,"VA","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",1298
2020-02-01,2020-11-07,"VA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",246
2020-02-01,2020-11-07,"VA","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",334
2020-02-01,2020-11-07,"VA","Respiratory diseases","Respiratory failure","J96","All Ages",987
2020-02-01,2020-11-07,"VA","Respiratory diseases","Respiratory arrest","R09.2","All Ages",22
2020-02-01,2020-11-07,"VA","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",134
2020-02-01,2020-11-07,"VA","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",388
2020-02-01,2020-11-07,"VA","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",304
2020-02-01,2020-11-07,"VA","Circulatory diseases","Cardiac arrest","I46","All Ages",144
2020-02-01,2020-11-07,"VA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",210
2020-02-01,2020-11-07,"VA","Circulatory diseases","Heart failure","I50","All Ages",263
2020-02-01,2020-11-07,"VA","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",189
2020-02-01,2020-11-07,"VA","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",184
2020-02-01,2020-11-07,"VA","Sepsis","Sepsis","A40-A41","All Ages",357
2020-02-01,2020-11-07,"VA","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",163
2020-02-01,2020-11-07,"VA","Diabetes","Diabetes","E10-E14","All Ages",353
2020-02-01,2020-11-07,"VA","Obesity","Obesity","E65-E68","All Ages",62
2020-02-01,2020-11-07,"VA","Alzheimer disease","Alzheimer disease","G30","All Ages",117
2020-02-01,2020-11-07,"VA","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",469
2020-02-01,2020-11-07,"VA","Renal failure","Renal failure","N17-N19","All Ages",352
2020-02-01,2020-11-07,"VA","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",98
2020-02-01,2020-11-07,"VA","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",1862
2020-02-01,2020-11-07,"VA","COVID-19","COVID-19","U071","All Ages",3654
2020-02-01,2020-11-07,"WA","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",1058
2020-02-01,2020-11-07,"WA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",246
2020-02-01,2020-11-07,"WA","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",396
2020-02-01,2020-11-07,"WA","Respiratory diseases","Respiratory failure","J96","All Ages",963
2020-02-01,2020-11-07,"WA","Respiratory diseases","Respiratory arrest","R09.2","All Ages",48
2020-02-01,2020-11-07,"WA","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",151
2020-02-01,2020-11-07,"WA","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",356
2020-02-01,2020-11-07,"WA","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",246
2020-02-01,2020-11-07,"WA","Circulatory diseases","Cardiac arrest","I46","All Ages",165
2020-02-01,2020-11-07,"WA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",192
2020-02-01,2020-11-07,"WA","Circulatory diseases","Heart failure","I50","All Ages",235
2020-02-01,2020-11-07,"WA","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",156
2020-02-01,2020-11-07,"WA","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",188
2020-02-01,2020-11-07,"WA","Sepsis","Sepsis","A40-A41","All Ages",228
2020-02-01,2020-11-07,"WA","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",135
2020-02-01,2020-11-07,"WA","Diabetes","Diabetes","E10-E14","All Ages",374
2020-02-01,2020-11-07,"WA","Obesity","Obesity","E65-E68","All Ages",100
2020-02-01,2020-11-07,"WA","Alzheimer disease","Alzheimer disease","G30","All Ages",197
2020-02-01,2020-11-07,"WA","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",249
2020-02-01,2020-11-07,"WA","Renal failure","Renal failure","N17-N19","All Ages",245
2020-02-01,2020-11-07,"WA","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",111
2020-02-01,2020-11-07,"WA","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",1921
2020-02-01,2020-11-07,"WA","COVID-19","COVID-19","U071","All Ages",2168
2020-02-01,2020-11-07,"WV","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",147
2020-02-01,2020-11-07,"WV","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",43
2020-02-01,2020-11-07,"WV","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",37
2020-02-01,2020-11-07,"WV","Respiratory diseases","Respiratory failure","J96","All Ages",137
2020-02-01,2020-11-07,"WV","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",27
2020-02-01,2020-11-07,"WV","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",71
2020-02-01,2020-11-07,"WV","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",57
2020-02-01,2020-11-07,"WV","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",29
2020-02-01,2020-11-07,"WV","Circulatory diseases","Heart failure","I50","All Ages",36
2020-02-01,2020-11-07,"WV","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",29
2020-02-01,2020-11-07,"WV","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",19
2020-02-01,2020-11-07,"WV","Sepsis","Sepsis","A40-A41","All Ages",67
2020-02-01,2020-11-07,"WV","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",18
2020-02-01,2020-11-07,"WV","Diabetes","Diabetes","E10-E14","All Ages",55
2020-02-01,2020-11-07,"WV","Alzheimer disease","Alzheimer disease","G30","All Ages",30
2020-02-01,2020-11-07,"WV","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",59
2020-02-01,2020-11-07,"WV","Renal failure","Renal failure","N17-N19","All Ages",49
2020-02-01,2020-11-07,"WV","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",16
2020-02-01,2020-11-07,"WV","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",229
2020-02-01,2020-11-07,"WV","COVID-19","COVID-19","U071","All Ages",406
2020-02-01,2020-11-07,"WI","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",493
2020-02-01,2020-11-07,"WI","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",307
2020-02-01,2020-11-07,"WI","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",109
2020-02-01,2020-11-07,"WI","Respiratory diseases","Respiratory failure","J96","All Ages",449
2020-02-01,2020-11-07,"WI","Respiratory diseases","Respiratory arrest","R09.2","All Ages",18
2020-02-01,2020-11-07,"WI","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",82
2020-02-01,2020-11-07,"WI","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",645
2020-02-01,2020-11-07,"WI","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",421
2020-02-01,2020-11-07,"WI","Circulatory diseases","Cardiac arrest","I46","All Ages",42
2020-02-01,2020-11-07,"WI","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",171
2020-02-01,2020-11-07,"WI","Circulatory diseases","Heart failure","I50","All Ages",293
2020-02-01,2020-11-07,"WI","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",143
2020-02-01,2020-11-07,"WI","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",199
2020-02-01,2020-11-07,"WI","Sepsis","Sepsis","A40-A41","All Ages",80
2020-02-01,2020-11-07,"WI","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",165
2020-02-01,2020-11-07,"WI","Diabetes","Diabetes","E10-E14","All Ages",500
2020-02-01,2020-11-07,"WI","Obesity","Obesity","E65-E68","All Ages",206
2020-02-01,2020-11-07,"WI","Alzheimer disease","Alzheimer disease","G30","All Ages",110
2020-02-01,2020-11-07,"WI","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",313
2020-02-01,2020-11-07,"WI","Renal failure","Renal failure","N17-N19","All Ages",173
2020-02-01,2020-11-07,"WI","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",104
2020-02-01,2020-11-07,"WI","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",1290
2020-02-01,2020-11-07,"WI","COVID-19","COVID-19","U071","All Ages",2034
2020-02-01,2020-11-07,"WY","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",24
2020-02-01,2020-11-07,"WY","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",10
2020-02-01,2020-11-07,"WY","Respiratory diseases","Respiratory failure","J96","All Ages",20
2020-02-01,2020-11-07,"WY","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",16
2020-02-01,2020-11-07,"WY","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",14
2020-02-01,2020-11-07,"WY","Diabetes","Diabetes","E10-E14","All Ages",13
2020-02-01,2020-11-07,"WY","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",81
2020-02-01,2020-11-07,"WY","COVID-19","COVID-19","U071","All Ages",74
2020-02-01,2020-11-07,"YC","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",8639
2020-02-01,2020-11-07,"YC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",1033
2020-02-01,2020-11-07,"YC","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",3248
2020-02-01,2020-11-07,"YC","Respiratory diseases","Respiratory failure","J96","All Ages",5984
2020-02-01,2020-11-07,"YC","Respiratory diseases","Respiratory arrest","R09.2","All Ages",469
2020-02-01,2020-11-07,"YC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",441
2020-02-01,2020-11-07,"YC","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",4792
2020-02-01,2020-11-07,"YC","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",2030
2020-02-01,2020-11-07,"YC","Circulatory diseases","Cardiac arrest","I46","All Ages",4300
2020-02-01,2020-11-07,"YC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",550
2020-02-01,2020-11-07,"YC","Circulatory diseases","Heart failure","I50","All Ages",653
2020-02-01,2020-11-07,"YC","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",521
2020-02-01,2020-11-07,"YC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",635
2020-02-01,2020-11-07,"YC","Sepsis","Sepsis","A40-A41","All Ages",744
2020-02-01,2020-11-07,"YC","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",846
2020-02-01,2020-11-07,"YC","Diabetes","Diabetes","E10-E14","All Ages",2960
2020-02-01,2020-11-07,"YC","Obesity","Obesity","E65-E68","All Ages",429
2020-02-01,2020-11-07,"YC","Alzheimer disease","Alzheimer disease","G30","All Ages",233
2020-02-01,2020-11-07,"YC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",934
2020-02-01,2020-11-07,"YC","Renal failure","Renal failure","N17-N19","All Ages",735
2020-02-01,2020-11-07,"YC","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",219
2020-02-01,2020-11-07,"YC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",5360
2020-02-01,2020-11-07,"YC","COVID-19","COVID-19","U071","All Ages",20949
2020-02-01,2020-11-07,"PR","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",486
2020-02-01,2020-11-07,"PR","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",52
2020-02-01,2020-11-07,"PR","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",67
2020-02-01,2020-11-07,"PR","Respiratory diseases","Respiratory failure","J96","All Ages",283
2020-02-01,2020-11-07,"PR","Respiratory diseases","Respiratory arrest","R09.2","All Ages",27
2020-02-01,2020-11-07,"PR","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",82
2020-02-01,2020-11-07,"PR","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",99
2020-02-01,2020-11-07,"PR","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",58
2020-02-01,2020-11-07,"PR","Circulatory diseases","Cardiac arrest","I46","All Ages",98
2020-02-01,2020-11-07,"PR","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",27
2020-02-01,2020-11-07,"PR","Circulatory diseases","Heart failure","I50","All Ages",57
2020-02-01,2020-11-07,"PR","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",28
2020-02-01,2020-11-07,"PR","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",28
2020-02-01,2020-11-07,"PR","Sepsis","Sepsis","A40-A41","All Ages",195
2020-02-01,2020-11-07,"PR","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",49
2020-02-01,2020-11-07,"PR","Diabetes","Diabetes","E10-E14","All Ages",103
2020-02-01,2020-11-07,"PR","Obesity","Obesity","E65-E68","All Ages",26
2020-02-01,2020-11-07,"PR","Alzheimer disease","Alzheimer disease","G30","All Ages",22
2020-02-01,2020-11-07,"PR","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",21
2020-02-01,2020-11-07,"PR","Renal failure","Renal failure","N17-N19","All Ages",107
2020-02-01,2020-11-07,"PR","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",40
2020-02-01,2020-11-07,"PR","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",451
2020-02-01,2020-11-07,"PR","COVID-19","COVID-19","U071","All Ages",773
